,Restaurants,Average Ratings,Number Of Reviews,Price Per Person,Review Average,Review_1,Review_2,Review_3,Review_4,Review_5,Review_6,Review_7,Review_8,Review_9,Review_10,Review_11,Review_12,Review_13,Review_14,Review_15,Review_16,Review_17,Review_18,Review_19,Review_20,Review_Average,Yelp Bias,Veg
265,https://www.yelp.com/biz/boulevard-san-francisco?osq=Restaurants,4,2649,3,4.15,5,2,4,3,4,4,5,5,4,5,4,3,5,3,4,5,4,5,4,5,4.15,-0.15,FALSE
266,https://www.yelp.com/biz/farallon-san-francisco?osq=Restaurants,4,1590,3,4.25,5,3,4,5,5,5,5,2,5,5,5,5,2,3,5,5,4,4,4,4,4.25,-0.25,FALSE
267,https://www.yelp.com/biz/town-hall-san-francisco?osq=Restaurants,3.5,1940,3,3.95,5,3,5,5,4,4,3,3,4,4,4,3,4,5,5,3,4,2,4,5,3.95,-0.45,FALSE
268,https://www.yelp.com/biz/1760-san-francisco?osq=Restaurants,4,696,3,4.2,5,4,4,3,4,2,5,4,4,5,5,5,5,5,4,5,4,4,2,5,4.2,-0.2,FALSE
269,https://www.yelp.com/biz/fringale-san-francisco?osq=Restaurants,4,1065,3,4.05,5,2,4,5,4,4,3,5,5,1,4,3,4,5,5,5,5,4,5,3,4.05,-0.05,FALSE
270,https://www.yelp.com/biz/saru-sushi-bar-san-francisco?osq=Restaurants,4.5,828,3,4.45,5,5,5,5,5,5,5,5,4,5,3,5,3,4,4,5,4,5,4,3,4.45,0.05,FALSE
271,https://www.yelp.com/biz/54-mint-ristorante-italiano-san-francisco-2?osq=Restaurants,4,1152,3,4.2,5,5,5,5,3,4,4,1,4,4,4,5,5,4,4,4,4,5,5,4,4.2,-0.2,FALSE
272,https://www.yelp.com/biz/the-saratoga-san-francisco?osq=Restaurants,4.5,309,3,4.15,5,2,2,5,5,5,5,5,5,5,1,5,5,1,4,5,3,5,5,5,4.15,0.35,FALSE
273,https://www.yelp.com/biz/franciscas-san-francisco?osq=Restaurants,4.5,134,3,3.9,5,1,5,5,5,4,5,3,4,2,5,5,5,3,4,1,2,5,5,4,3.9,0.6,FALSE
274,https://www.yelp.com/biz/the-rotunda-san-francisco-2?osq=Restaurants,4,1641,3,4.25,5,5,4,5,5,4,5,4,3,5,4,3,4,5,5,4,3,5,4,3,4.25,-0.25,FALSE
275,https://www.yelp.com/biz/hillstone-san-francisco-4?osq=Restaurants,4,2170,3,3.95,5,3,4,2,3,5,4,1,5,4,5,5,5,3,5,5,5,4,2,4,3.95,0.05,FALSE
276,https://www.yelp.com/biz/amber-india-san-francisco-3?osq=Restaurants,4,2077,3,3.75,4,2,4,4,3,4,3,4,4,5,4,4,3,5,5,1,5,4,5,2,3.75,0.25,FALSE
277,https://www.yelp.com/biz/the-morris-san-francisco?osq=Restaurants,4.5,238,3,3.95,5,4,4,4,4,2,3,4,2,3,5,4,3,4,5,4,5,5,5,4,3.95,0.55,FALSE
278,https://www.yelp.com/biz/capannina-san-francisco?osq=Restaurants,4,820,3,4,5,3,3,5,4,5,4,5,5,3,5,5,5,5,1,2,5,4,4,2,4,0,FALSE
279,https://www.yelp.com/biz/a16-san-francisco-4?osq=Restaurants,3.5,1973,3,3.25,5,2,5,4,4,1,2,3,5,4,2,4,3,4,1,1,5,2,4,4,3.25,0.25,FALSE
280,https://www.yelp.com/biz/toy-soldier-san-francisco?osq=Restaurants,4,147,3,3.85,5,3,4,4,4,5,3,5,4,5,4,4,1,4,5,5,5,1,4,2,3.85,0.15,FALSE
281,https://www.yelp.com/biz/che-fico-san-francisco-3?osq=Restaurants,3.5,462,3,4.15,4,5,5,4,4,5,4,2,3,3,5,4,5,5,5,4,3,3,5,5,4.15,-0.65,FALSE
282,https://www.yelp.com/biz/mccormick-and-kuletos-seafood-and-steaks-san-francisco-2?osq=Restaurants,3,1237,3,3.65,5,2,3,3,4,5,3,3,5,1,4,5,3,4,3,5,4,2,5,4,3.65,-0.65,FALSE
283,https://www.yelp.com/biz/gardenias-san-francisco-2?osq=Restaurants,4,131,3,3.95,5,5,3,4,5,5,3,4,5,1,5,1,5,4,4,3,2,5,5,5,3.95,0.05,FALSE
284,https://www.yelp.com/biz/salt-house-san-francisco?osq=Restaurants,3.5,1726,3,3.65,4,3,3,4,5,3,4,3,4,5,4,3,3,1,5,5,3,2,4,5,3.65,-0.15,FALSE
285,https://www.yelp.com/biz/nari-san-francisco-3?osq=Restaurants,4,75,3,3.9,4,1,5,3,5,2,5,4,4,5,3,5,2,5,5,5,3,3,5,4,3.9,0.1,FALSE
286,https://www.yelp.com/biz/piperade-san-francisco?osq=Restaurants,4,867,3,4.15,4,5,5,4,3,3,5,4,3,4,5,3,4,5,3,5,5,5,3,5,4.15,-0.15,FALSE
287,https://www.yelp.com/biz/gibson-san-francisco?osq=Restaurants,4,157,3,3.95,5,5,4,5,1,4,3,5,4,4,5,4,2,4,5,5,5,3,1,5,3.95,0.05,FALSE
288,https://www.yelp.com/biz/cala-san-francisco-2?osq=Restaurants,3.5,455,3,3.7,4,3,5,3,4,3,5,5,4,4,3,4,5,3,3,1,2,4,4,5,3.7,-0.2,FALSE
289,https://www.yelp.com/biz/cafe-claude-san-francisco?osq=Restaurants,4,1984,3,3.8,5,5,5,4,3,4,3,5,4,4,3,3,3,1,4,5,3,4,4,4,3.8,0.2,FALSE
290,https://www.yelp.com/biz/absinthe-brasserie-and-bar-san-francisco-2?osq=Restaurants,4,3238,3,4.35,4,5,4,3,5,5,5,4,3,5,5,5,5,2,5,5,4,5,4,4,4.35,-0.35,FALSE
291,https://www.yelp.com/biz/maybecks-san-francisco?osq=Restaurants,4,301,3,4.5,5,4,5,5,5,5,4,5,4,5,2,5,5,4,5,4,5,5,4,4,4.5,-0.5,FALSE
292,https://www.yelp.com/biz/central-kitchen-san-francisco?osq=Restaurants,3.5,580,3,3.85,4,2,4,3,4,5,5,4,3,4,2,5,5,5,3,5,5,4,4,1,3.85,-0.35,FALSE
293,https://www.yelp.com/biz/johns-grill-san-francisco?osq=Restaurants,3.5,1272,3,3.95,5,2,5,5,3,4,4,5,5,5,2,5,3,5,3,4,3,3,4,4,3.95,-0.45,FALSE
294,https://www.yelp.com/biz/altovino-san-francisco?osq=Restaurants,4.5,75,3,4.55,5,5,4,4,5,5,5,5,3,5,5,4,5,5,4,5,5,4,5,3,4.55,-0.05,FALSE
295,https://www.yelp.com/biz/sasa-san-francisco?osq=Restaurants,4,184,3,4.5,5,4,4,4,5,5,5,4,4,4,5,5,5,3,5,4,4,5,5,5,4.5,-0.5,FALSE
296,https://www.yelp.com/biz/crustacean-san-francisco?osq=Restaurants,3.5,1546,3,4.2,5,5,5,4,5,5,5,5,5,2,1,3,4,4,5,5,3,4,4,5,4.2,-0.7,FALSE
297,https://www.yelp.com/biz/the-dosa-brothers-san-francisco-10?osq=Restaurants,4.5,15,1,4.266666667,5,5,4,3,5,4,3,5,4,5,5,5,1,5,5,,,,,,4.266667,,TRUE
298,https://www.yelp.com/biz/lucky-creation-vegetarian-restaurant-san-francisco?osq=Restaurants,4,531,1,4.2,5,5,5,3,4,4,5,5,4,4,3,5,1,5,4,5,3,5,4,5,4.2,-0.2,TRUE
299,https://www.yelp.com/biz/peasant-pies-noe-valley-san-francisco?osq=Restaurants,4,284,1,4.2,4,4,4,4,4,5,3,5,5,5,4,4,5,4,5,1,4,5,4,5,4.2,-0.2,TRUE
300,https://www.yelp.com/biz/halal-shop-san-francisco-2?osq=Restaurants,4.5,65,1,4.25,5,5,5,4,5,5,5,5,2,5,3,5,5,5,5,5,5,3,2,1,4.25,0.25,TRUE
301,https://www.yelp.com/biz/mortys-delicatessen-san-francisco?osq=Restaurants,4,519,1,3.7,5,4,2,5,3,2,5,5,4,1,4,4,3,4,4,5,4,3,3,4,3.7,0.3,TRUE
302,https://www.yelp.com/biz/peasant-pies-caf%C3%A9-and-catering-san-francisco-5?osq=Restaurants,4,168,1,4.4,4,4,3,4,5,5,3,4,5,4,5,5,4,5,5,5,5,5,5,3,4.4,-0.4,TRUE
303,https://www.yelp.com/biz/peasant-pies-caf%C3%A9-and-catering-san-francisco-2?osq=Restaurants,4,458,1,3.9,5,3,4,3,4,4,4,4,4,3,3,5,5,4,3,3,4,5,4,4,3.9,0.1,TRUE
304,https://www.yelp.com/biz/something-simple-for-lunch-san-francisco?osq=Restaurants,5,3,1,5,5,5,5,5,5,,,,,,,,,,,,,,,,5,,TRUE
305,https://www.yelp.com/biz/cafe-insalata-san-francisco?osq=Restaurants,3.5,63,1,3.55,5,3,3,3,3,5,5,4,4,2,3,4,1,4,4,5,4,2,4,3,3.55,-0.05,TRUE
306,https://www.yelp.com/biz/the-dosa-brothers-san-francisco-12?osq=Restaurants,3.5,9,1,3.666666667,5,5,5,1,4,5,2,3,3,,,,,,,,,,,,3.666667,,TRUE
307,https://www.yelp.com/biz/bean-sprouts-sausalito-2?osq=Restaurants,2.5,44,1,2.75,4,1,2,1,3,4,2,4,3,5,2,1,1,5,1,4,3,5,3,1,2.75,-0.25,TRUE
308,https://www.yelp.com/biz/besharam-san-francisco?osq=Restaurants,4,163,2,3.85,5,3,5,4,5,5,5,1,2,3,5,2,5,4,5,4,2,3,5,4,3.85,0.15,TRUE
309,https://www.yelp.com/biz/new-eritrea-restaurant-and-bar-san-francisco?osq=Restaurants,4,728,2,4.25,5,3,5,4,5,5,4,3,5,5,4,4,5,5,3,1,5,5,5,4,4.25,-0.25,TRUE
310,https://www.yelp.com/biz/udupi-palace-san-francisco?osq=Restaurants,4,1352,2,3.4,4,1,5,3,2,4,3,1,4,5,4,5,4,3,3,3,5,1,4,4,3.4,0.6,TRUE
311,https://www.yelp.com/biz/oasis-cafe-san-francisco-3?osq=Restaurants,4.5,240,2,4.1,5,3,5,4,4,3,4,1,4,4,4,4,4,4,5,5,5,5,4,5,4.1,0.4,TRUE
312,https://www.yelp.com/biz/cha-ya-san-francisco-5?osq=Restaurants,4,1175,2,3.9,4,5,4,4,4,5,5,4,2,4,4,2,3,4,4,4,5,4,5,2,3.9,0.1,TRUE
313,https://www.yelp.com/biz/rangoon-ruby-san-francisco?osq=Restaurants,3.5,185,2,3.4,5,3,4,4,5,3,3,1,3,2,3,4,3,3,3,3,4,3,4,5,3.4,0.1,TRUE
314,https://www.yelp.com/biz/hippie-thai-street-food-san-francisco-2?osq=Restaurants,3.5,174,2,3.85,4,4,4,5,2,3,5,5,2,4,4,4,2,4,3,4,5,4,5,4,3.85,-0.35,TRUE
315,https://www.yelp.com/biz/curry-up-now-san-francisco-5?osq=Restaurants,3.5,635,2,4.2,4,4,5,4,4,4,5,4,5,3,4,4,4,3,5,5,4,4,5,4,4.2,-0.7,TRUE
316,https://www.yelp.com/biz/loving-hut-san-francisco-2?osq=Restaurants,4,410,2,3.7,4,3,4,3,2,3,4,5,3,5,5,5,5,4,4,1,2,4,3,5,3.7,0.3,TRUE
317,https://www.yelp.com/biz/indochine-vegan-san-francisco-2?osq=Restaurants,3.5,345,2,3.8,5,4,5,5,4,5,4,3,4,4,3,1,4,3,3,4,5,5,4,1,3.8,-0.3,TRUE
318,https://www.yelp.com/biz/the-dosa-brothers-san-francisco-11?osq=Restaurants,4,312,2,4.15,5,4,4,5,5,5,4,5,4,4,3,3,3,5,3,4,5,5,3,4,4.15,-0.15,TRUE
319,https://www.yelp.com/biz/big-lantern-san-francisco?osq=Restaurants,3.5,874,2,3.25,4,1,4,5,2,5,3,4,1,3,4,4,1,1,4,1,4,4,5,5,3.25,0.25,TRUE
320,https://www.yelp.com/biz/beloved-cafe-san-francisco?osq=Restaurants,4.5,252,2,4,5,1,5,5,4,5,5,5,3,5,3,4,3,5,4,4,5,5,3,1,4,0.5,TRUE
321,https://www.yelp.com/biz/ananda-fuara-san-francisco?osq=Restaurants,4,1080,2,4.15,4,4,3,4,3,5,4,5,4,5,4,5,5,4,5,4,4,5,5,1,4.15,-0.15,TRUE
322,https://www.yelp.com/biz/enjoy-vegetarian-restaurant-san-francisco-3?osq=Restaurants,4,527,2,4.15,5,3,4,4,5,4,4,5,3,5,5,5,5,1,2,4,5,5,4,5,4.15,-0.15,TRUE
323,https://www.yelp.com/biz/nourish-cafe-san-francisco?osq=Restaurants,4,405,2,4.25,5,5,5,2,3,5,5,5,5,4,5,3,3,4,4,4,5,4,5,4,4.25,-0.25,TRUE
324,https://www.yelp.com/biz/mixt-san-francisco-9?osq=Restaurants,4,206,2,4,4,3,4,5,4,5,2,3,4,3,5,5,5,4,5,3,5,5,3,3,4,0,TRUE
325,https://www.yelp.com/biz/mixt-san-francisco-10?osq=Restaurants,3.5,98,2,3.45,5,1,1,1,3,4,4,4,5,2,5,5,5,5,5,2,5,5,1,1,3.45,0.05,TRUE
326,https://www.yelp.com/biz/the-plant-caf%C3%A9-organic-san-francisco-10?osq=Restaurants,3.5,957,2,3.1,5,2,4,2,1,5,3,1,3,1,2,5,2,5,4,1,4,3,4,5,3.1,0.4,TRUE
327,https://www.yelp.com/biz/the-plant-cafe-organic-san-francisco-17?osq=Restaurants,3,89,2,3.05,3,2,4,3,4,3,1,5,2,3,4,2,5,4,4,1,2,1,4,4,3.05,-0.05,TRUE
328,https://www.yelp.com/biz/vitalist-superfood-san-francisco?osq=Restaurants,4.5,24,2,4.2,5,4,4,5,4,5,5,5,2,1,5,5,5,5,5,3,5,5,5,1,4.2,0.3,TRUE
329,https://www.yelp.com/biz/mixt-san-francisco-6?osq=Restaurants,3.5,303,2,3.45,5,5,1,3,2,3,4,5,5,4,2,5,5,5,5,2,4,1,1,2,3.45,0.05,TRUE
330,https://www.yelp.com/biz/mixt-san-francisco-2?osq=Restaurants,3,84,2,3.6,5,2,4,5,2,5,1,5,4,5,4,1,5,5,5,3,2,4,2,3,3.6,-0.6,TRUE
331,https://www.yelp.com/biz/mixt-san-francisco-8?osq=Restaurants,3.5,825,2,2.85,5,4,3,1,1,4,1,2,2,4,4,1,5,5,3,2,3,1,1,5,2.85,0.65,TRUE
332,https://www.yelp.com/biz/the-plant-cafe-organic-san-francisco-5?osq=Restaurants,3.5,521,2,3.85,4,4,5,3,5,4,5,4,4,1,5,4,1,3,5,4,5,2,5,4,3.85,-0.35,TRUE
333,https://www.yelp.com/biz/mixt-san-francisco-3?osq=Restaurants,3.5,87,2,3.45,4,3,3,3,5,1,2,3,4,1,5,2,4,5,4,3,2,5,5,5,3.45,0.05,TRUE
334,https://www.yelp.com/biz/the-plant-cafe-organic-san-francisco-18?osq=Restaurants,3,99,2,3.1,4,1,4,4,2,2,1,5,4,2,1,3,4,5,5,4,3,3,1,4,3.1,-0.1,TRUE
335,https://www.yelp.com/biz/greens-restaurant-san-francisco-5?osq=Restaurants,4,2015,3,4,5,3,2,5,4,4,1,5,5,3,5,4,3,5,5,5,5,2,5,4,4,0,TRUE
336,https://www.yelp.com/biz/millennium-oakland?osq=Restaurants,4,698,3,4.45,5,4,5,5,3,2,3,5,5,5,4,3,5,5,5,5,5,5,5,5,4.45,-0.45,TRUE
337,https://www.yelp.com/biz/walia-ethiopian-cuisine-san-jose?osq=Restaurants,4.5,1401,2,4.05,5,3,4,4,4,4,4,5,4,5,4,4,3,4,5,4,4,3,4,4,4.05,0.45,TRUE
338,https://www.yelp.com/biz/yard-house-san-jose-2?osq=Restaurants,3.5,3505,2,4.1,4,3,4,4,4,5,4,5,3,4,4,5,5,5,5,1,3,5,4,5,4.1,-0.6,TRUE
339,https://www.yelp.com/biz/aqui-cal-mex-san-jose-3?osq=Restaurants,4,1277,2,4.45,5,5,4,2,5,4,5,4,5,5,5,5,5,5,4,3,4,5,5,4,4.45,-0.45,TRUE
340,https://www.yelp.com/biz/vegetarian-house-san-jose?osq=Restaurants,4,1069,2,4.15,5,3,5,5,4,4,5,5,4,2,5,4,4,4,4,4,5,4,4,3,4.15,-0.15,TRUE
341,https://www.yelp.com/biz/curry-up-now-san-jose?osq=Restaurants,3,687,2,3.3,4,4,5,4,5,2,4,1,4,4,4,3,3,2,2,3,3,3,4,2,3.3,-0.3,TRUE
342,https://www.yelp.com/biz/golden-bamboo-san-jose-3?osq=Restaurants,4.5,340,2,4.35,5,4,5,4,5,4,5,5,5,5,5,1,5,4,4,5,3,4,4,5,4.35,0.15,TRUE
343,https://www.yelp.com/biz/veggie-grill-san-jose-2?osq=Restaurants,4,1112,2,3.4,5,3,3,3,3,4,3,4,3,1,5,1,5,5,4,3,5,1,4,3,3.4,0.6,TRUE
344,https://www.yelp.com/biz/kategna-ethiopian-restaurant-san-jose?osq=Restaurants,4,203,2,3.65,5,1,4,4,5,3,3,4,4,1,5,3,4,5,5,4,5,1,5,2,3.65,0.35,TRUE
345,https://www.yelp.com/biz/aqui-cal-mex-san-jose-2?osq=Restaurants,4,659,2,4.3,5,5,5,4,4,4,5,4,3,4,4,5,4,4,5,5,5,1,5,5,4.3,-0.3,TRUE
346,https://www.yelp.com/biz/veggie-grill-san-jose-3?osq=Restaurants,4,489,2,4.25,5,3,5,5,4,4,4,5,3,4,3,4,5,4,4,3,5,5,5,5,4.25,-0.25,TRUE
347,https://www.yelp.com/biz/green-lotus-san-jose?osq=Restaurants,4,238,2,3.75,5,4,2,2,4,5,4,4,4,2,2,4,2,5,5,5,4,3,4,5,3.75,0.25,TRUE
348,https://www.yelp.com/biz/sweet-tomatoes-san-jose-3?osq=Restaurants,3.5,846,2,3.9,4,4,3,3,5,5,3,4,3,4,3,4,4,4,5,3,4,5,5,3,3.9,-0.4,TRUE
349,https://www.yelp.com/biz/mumu-hot-pot-sunnyvale-2?osq=Restaurants,4,268,2,4,5,4,5,4,4,1,4,4,5,4,5,4,4,4,4,4,4,4,3,4,4,0,TRUE
350,https://www.yelp.com/biz/star-udupi-cafe-santa-clara?osq=Restaurants,4,114,2,4.15,5,4,4,4,4,4,5,2,4,5,5,5,4,5,1,4,4,5,5,4,4.15,-0.15,TRUE
351,https://www.yelp.com/biz/merit-vegan-cuisine-sunnyvale?osq=Restaurants,4,1326,2,4.25,5,4,4,4,4,4,5,4,5,5,5,5,5,3,5,5,3,4,3,3,4.25,-0.25,TRUE
352,https://www.yelp.com/biz/mint-and-basil-san-jose-4?osq=Restaurants,3.5,246,2,3.8,4,5,1,5,4,5,4,4,3,4,4,3,3,5,3,1,5,4,4,5,3.8,-0.3,TRUE
353,https://www.yelp.com/biz/sweet-tomatoes-san-jose-2?osq=Restaurants,3.5,394,2,3.5,4,5,3,2,3,4,4,4,5,5,4,1,5,4,2,4,3,2,5,1,3.5,0,TRUE
354,https://www.yelp.com/biz/chaat-bhavan-sunnyvale-2?osq=Restaurants,3.5,881,2,3.7,5,5,5,3,5,5,5,3,3,5,4,5,1,2,5,1,3,5,3,1,3.7,-0.2,TRUE
355,https://www.yelp.com/biz/great-indian-cuisine-santa-clara?osq=Restaurants,4,457,2,3.95,4,4,5,4,4,5,5,4,4,5,4,5,5,3,5,1,5,1,1,5,3.95,0.05,TRUE
356,https://www.yelp.com/biz/chef-ko-chinese-cuisine-campbell?osq=Restaurants,3.5,324,2,4,5,5,2,5,4,2,4,4,1,4,5,5,4,5,4,5,5,5,1,5,4,-0.5,TRUE
357,https://www.yelp.com/biz/thali-indian-vegetarian-sunnyvale?osq=Restaurants,3.5,755,2,3.05,4,3,5,4,2,3,4,1,1,2,4,5,3,4,1,2,2,4,4,3,3.05,0.45,TRUE
358,https://www.yelp.com/biz/ananda-bhavan-sunnyvale?osq=Restaurants,3.5,977,2,3.85,5,5,3,2,4,4,4,5,5,5,4,3,1,4,4,4,4,2,5,4,3.85,-0.35,TRUE
359,https://www.yelp.com/biz/sweet-tomatoes-sunnyvale?osq=Restaurants,3.5,679,2,3.95,4,5,5,5,5,2,5,5,5,5,4,2,1,3,4,3,4,4,4,4,3.95,-0.45,TRUE
360,https://www.yelp.com/biz/tirupathi-bhimas-milpitas?osq=Restaurants,3,468,2,2.25,5,1,1,1,1,3,5,3,5,3,3,1,4,2,1,1,1,1,2,1,2.25,0.75,TRUE
361,https://www.yelp.com/biz/ichaat-cafe-sunnyvale-3?osq=Restaurants,3.5,357,2,3.7,5,4,5,5,3,4,4,4,3,5,2,2,5,3,4,2,3,3,4,4,3.7,-0.2,TRUE
362,https://www.yelp.com/biz/komala-vilas-sunnyvale?osq=Restaurants,3,563,2,3.45,5,3,4,5,4,5,3,5,5,4,5,2,1,1,1,5,2,4,1,4,3.45,-0.45,TRUE
363,https://www.yelp.com/biz/taqueria-limon-fremont-2?osq=Restaurants,4,417,1,3.9,5,3,3,3,3,3,4,4,5,5,1,5,5,3,4,5,5,5,3,4,3.9,0.1,TRUE
364,https://www.yelp.com/biz/krishna-restaurant-fremont?osq=Restaurants,3.5,201,1,3.15,5,3,3,3,4,3,1,1,1,2,5,5,5,4,3,3,1,1,5,5,3.15,0.35,TRUE
365,https://www.yelp.com/biz/dosa-paratha-mountain-view?osq=Restaurants,4,157,1,4.05,5,4,2,4,4,4,3,1,5,4,4,5,4,5,5,4,5,5,4,4,4.05,-0.05,TRUE
366,https://www.yelp.com/biz/dosa-place-fremont?osq=Restaurants,3,300,1,2.6,4,2,3,3,3,3,1,4,3,5,1,1,5,2,1,3,1,5,1,1,2.6,0.4,TRUE
367,https://www.yelp.com/biz/madras-cafe-sunnyvale?osq=Restaurants,4,1610,1,4,4,4,4,4,5,5,5,4,3,5,5,5,2,5,1,5,4,1,5,4,4,0,TRUE
368,https://www.yelp.com/biz/pav-bhaji-hut-sunnyvale?osq=Restaurants,4,511,1,3.5,4,5,5,5,3,3,5,5,5,5,4,1,5,1,4,3,4,1,1,1,3.5,0.5,TRUE
369,https://www.yelp.com/biz/delhiwala-chaat-sunnyvale-5?osq=Restaurants,4.5,264,1,4.25,5,4,4,5,1,4,4,4,4,5,4,5,5,5,5,4,4,5,4,4,4.25,0.25,TRUE
370,https://www.yelp.com/biz/thumbs-up-grill-livermore-2?osq=Restaurants,4.5,200,1,4.5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,3,5,3,5,1,4.5,0,TRUE
371,https://www.yelp.com/biz/green-tea-house-chinese-restaurant-hayward?osq=Restaurants,3.5,187,1,3.2,5,5,1,5,5,4,3,1,1,4,5,4,1,2,5,3,4,2,2,2,3.2,0.3,TRUE
372,https://www.yelp.com/biz/izzys-brooklyn-bagels-palo-alto?osq=Restaurants,4,560,1,3.65,4,4,4,4,4,4,3,4,4,5,4,5,5,2,4,1,1,5,1,5,3.65,0.35,TRUE
373,https://www.yelp.com/biz/rawdaddys-fun-cone-food-san-francisco?osq=Restaurants,4,97,1,3.95,5,3,1,5,3,5,5,4,4,2,5,3,5,5,5,3,5,3,4,4,3.95,0.05,TRUE
374,https://www.yelp.com/biz/sri-venkatesh-bhavan-pleasanton?osq=Restaurants,3,384,1,2.9,4,1,3,4,3,1,4,4,5,3,5,1,1,5,5,1,1,1,5,1,2.9,0.1,TRUE
375,https://www.yelp.com/biz/vmware-cafeteria-palo-alto?osq=Restaurants,3.5,30,1,3.45,4,3,4,4,4,1,3,4,5,4,3,4,1,1,3,5,3,5,4,4,3.45,0.05,TRUE
376,https://www.yelp.com/biz/pizzanista-los-angeles?osq=Restaurants,4,1123,1,4,5,2,1,5,5,5,4,4,5,3,4,5,4,4,3,4,4,5,4,4,4,0,TRUE
377,https://www.yelp.com/biz/veggie-house-los-angeles-2?osq=Restaurants,4.5,459,1,4.5,5,3,2,5,5,5,5,5,5,5,5,4,5,5,5,5,5,1,5,5,4.5,0,TRUE
378,https://www.yelp.com/biz/lorys-restaurant-los-angeles?osq=Restaurants,4.5,47,1,4.7,5,5,5,5,4,5,5,5,3,4,5,5,4,5,5,5,5,5,5,4,4.7,-0.2,TRUE
379,https://www.yelp.com/biz/india-sweet-house-los-angeles?osq=Restaurants,4,206,1,3.95,5,1,2,3,4,4,5,5,4,4,5,5,5,5,5,5,1,5,5,1,3.95,0.05,TRUE
380,https://www.yelp.com/biz/kabob-bowl-los-angeles-4?osq=Restaurants,5,127,1,4.85,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,4,4.85,0.15,TRUE
381,https://www.yelp.com/biz/govindas-natural-food-restaurant-los-angeles-3?osq=Restaurants,4.5,287,1,4.65,5,4,4,5,5,5,5,5,5,3,5,5,4,5,5,4,5,5,4,5,4.65,-0.15,TRUE
382,https://www.yelp.com/biz/the-frankenstand-los-angeles?osq=Restaurants,4.5,67,1,4.35,5,5,5,5,5,5,4,5,5,4,5,5,5,1,3,5,3,5,2,5,4.35,0.15,TRUE
383,https://www.yelp.com/biz/daves-gourmet-korean-food-los-angeles?osq=Restaurants,4.5,216,1,4.4,5,5,5,5,5,5,5,5,5,1,5,2,5,5,3,4,5,3,5,5,4.4,0.1,TRUE
384,https://www.yelp.com/biz/melrose-bite-los-angeles-3?osq=Restaurants,4,50,1,4.05,5,1,2,1,5,5,1,5,5,5,5,5,5,5,5,5,5,1,5,5,4.05,-0.05,TRUE
385,https://www.yelp.com/biz/pbj-la-los-angeles-2?osq=Restaurants,4,410,1,3.75,5,4,3,1,5,5,3,2,3,5,4,5,4,2,2,4,3,5,5,5,3.75,0.25,TRUE
386,https://www.yelp.com/biz/samosa-house-east-culver-city?osq=Restaurants,4,746,1,4.1,4,5,5,5,4,5,5,4,3,1,5,3,4,5,5,2,5,5,3,4,4.1,-0.1,TRUE
387,https://www.yelp.com/biz/india-sweets-and-spices-los-angeles?osq=Restaurants,3.5,517,1,4.1,5,5,3,1,5,3,3,4,4,5,5,5,5,2,4,5,5,5,4,4,4.1,-0.6,TRUE
388,https://www.yelp.com/biz/samosa-house-and-bharat-bazaar-culver-city?osq=Restaurants,4,1000,1,3.85,5,5,2,5,5,4,5,5,2,2,5,4,5,4,5,4,4,2,1,3,3.85,0.15,TRUE
389,https://www.yelp.com/biz/leonors-mexican-vegetarian-restaurant-studio-city?osq=Restaurants,4,525,1,4,5,1,2,5,5,5,3,4,5,4,5,5,4,5,5,1,5,1,5,5,4,0,TRUE
390,https://www.yelp.com/biz/pizza-world-los-angeles?osq=Restaurants,4,74,1,4.35,5,3,3,5,1,5,5,4,5,5,5,5,5,5,4,5,5,2,5,5,4.35,-0.35,TRUE
391,https://www.yelp.com/biz/india-sweets-and-spices-culver-city?osq=Restaurants,3.5,397,1,4.2,5,5,5,2,4,5,5,3,5,5,5,5,5,1,5,4,5,5,4,1,4.2,-0.7,TRUE
392,https://www.yelp.com/biz/cocina-cilantro-glendale?osq=Restaurants,4,230,1,3.8,5,2,2,2,4,4,4,3,5,3,5,5,4,4,3,5,5,3,4,4,3.8,0.2,TRUE
393,https://www.yelp.com/biz/chop-stop-studio-city?osq=Restaurants,3.5,164,1,3.35,5,3,3,4,5,2,1,2,3,5,1,5,5,4,1,4,1,5,3,5,3.35,0.15,TRUE
394,https://www.yelp.com/biz/trimana-beverly-hills?osq=Restaurants,2.5,39,1,2.2,3,2,2,4,1,4,1,1,2,4,3,2,1,1,3,1,3,2,3,1,2.2,0.3,TRUE
395,https://www.yelp.com/biz/cardamom-indian-cuisine-los-angeles-3?osq=Restaurants,4.5,861,2,4.5,5,4,2,5,5,5,4,5,5,5,5,3,5,5,2,5,5,5,5,5,4.5,0,TRUE
396,https://www.yelp.com/biz/electric-karma-los-angeles?osq=Restaurants,4,801,2,3.8,4,3,4,5,5,5,3,5,1,2,5,5,5,3,1,3,4,4,4,5,3.8,0.2,TRUE
397,https://www.yelp.com/biz/yard-house-los-angeles?osq=Restaurants,3.5,2624,2,4.05,5,2,4,4,5,4,4,3,2,4,3,4,4,5,4,5,5,5,5,4,4.05,-0.55,TRUE
398,https://www.yelp.com/biz/elf-caf%C3%A9-los-angeles-2?osq=Restaurants,4.5,747,2,4.4,5,4,5,4,5,3,5,5,1,5,4,5,5,5,4,5,5,5,3,5,4.4,0.1,TRUE
